Input,Percentage
171,0.0705
457,0.11
169,0.1325
507,0.0755
483,0.088
352,0.1065
199,0.092
200,0.114
837,0.102
271,0.0895
59,0.1025
830,0.0965
552,0.1175
296,0.1075
27,0.089
795,0.0895
463,0.083
841,0.0965
219,0.097
964,0.064
614,0.1025
299,0.1155
786,0.106
39,0.116
201,0.111
606,0.109
761,0.1395
745,0.1095
425,0.102
350,0.1055
367,0.098
626,0.0945
967,0.117
508,0.1
542,0.1045
365,0.093
952,0.093
627,0.0865
917,0.097
381,0.0895
77,0.091
190,0.09
864,0.1025
137,0.082
138,0.137
398,0.078
259,0.101
945,0.0885
636,0.092
250,0.104
651,0.091
978,0.081
768,0.0925
402,0.089
897,0.115
102,0.0925
650,0.089
433,0.1375
334,0.0985
298,0.102
498,0.0915
678,0.1075
514,0.094
450,0.1135
740,0.0975
260,0.0965
869,0.122
130,0.106
88,0.091
235,0.111
344,0.096
620,0.1235
812,0.09
358,0.0815
806,0.0775
371,0.082
995,0.1115
468,0.096
46,0.0945
110,0.091
241,0.11
928,0.098
170,0.0885
744,0.0785
856,0.087
164,0.105
40,0.0985
272,0.103
31,0.0925
284,0.0825
127,0.1075
780,0.085
41,0.091
785,0.0965
383,0.0975
519,0.102
500,0.088
441,0.074
315,0.089
943,0.1005
393,0.106
772,0.0915
781,0.0795
406,0.1285
408,0.113
588,0.1035
65,0.103
762,0.126
87,0.1215
274,0.1015
860,0.0975
700,0.113
355,0.113
326,0.102
278,0.118
649,0.0895
360,0.097
634,0.094
291,0.087
330,0.1045
234,0.075
846,0.09
185,0.1155
592,0.1045
690,0.1155
506,0.1145
364,0.086
972,0.0985
509,0.085
568,0.1
265,0.11
314,0.0915
392,0.092
472,0.1
484,0.0895
834,0.0935
535,0.094
464,0.1155
842,0.1205
543,0.0765
916,0.0895
773,0.0825
522,0.106
803,0.083
229,0.118
990,0.109
875,0.107
374,0.119
937,0.1125
909,0.1245
977,0.113
118,0.0955
722,0.079
898,0.1155
173,0.105
276,0.103
652,0.084
851,0.097
286,0.109
487,0.085
119,0.093
368,0.0955
631,0.1125
114,0.1005
767,0.115
935,0.117
589,0.098
879,0.105
782,0.097
232,0.1095
513,0.1375
821,0.0985
494,0.0975
689,0.087
228,0.095
771,0.1105
765,0.1195
920,0.097
188,0.1
85,0.0935
389,0.101
479,0.0855
143,0.0895
906,0.1255
92,0.1075
448,0.1165
862,0.112
502,0.095
944,0.126
461,0.102
681,0.1155
436,0.0985
857,0.1005
847,0.1
691,0.098
719,0.132
492,0.1155
881,0.1095
545,0.104
306,0.078
743,0.098
215,0.095
101,0.0835
705,0.0985
382,0.11
814,0.108
992,0.097
206,0.114
557,0.0655
838,0.124
194,0.101
531,0.0885
737,0.1185
485,0.1105
828,0.087
707,0.1045
123,0.0915
621,0.1125
203,0.1
800,0.078
262,0.087
327,0.0835
48,0.093
807,0.0965
801,0.1175
863,0.071
129,0.0965
434,0.1255
177,0.123
310,0.127
738,0.1065
440,0.099
8,0.1095
263,0.0925
91,0.113
657,0.1055
268,0.0895
451,0.107
135,0.0845
151,0.0945
999,0.096
779,0.0815
942,0.083
571,0.0905
813,0.083
638,0.096
844,0.0965
833,0.1145
391,0.079
300,0.1055
255,0.1025
529,0.0955
204,0.0765
769,0.096
486,0.087
941,0.1095
58,0.0915
576,0.1135
17,0.1225
242,0.097
563,0.1105
695,0.075
86,0.104
874,0.0975
734,0.1225
790,0.0965
149,0.1105
802,0.108
111,0.12
787,0.118
938,0.0955
9,0.0825
537,0.09
61,0.0985
573,0.1
430,0.1055
534,0.11
4,0.0835
617,0.107
703,0.098
892,0.109
362,0.0885
877,0.08
890,0.1095
21,0.0965
836,0.1
481,0.071
961,0.096
758,0.095
109,0.0915
184,0.0915
547,0.0885
610,0.0955
925,0.091
591,0.092
176,0.0855
783,0.1025
810,0.084
973,0.081
431,0.095
852,0.1075
395,0.0915
44,0.107
721,0.1015
444,0.142
895,0.0955
289,0.1305
672,0.116
804,0.105
449,0.105
412,0.1135
870,0.105
974,0.1025
2,0.088
976,0.111
237,0.0965
72,0.0915
597,0.0985
524,0.0795
996,0.086
249,0.09
859,0.1065
443,0.113
349,0.105
503,0.0985
205,0.1265
615,0.0925
386,0.1025
285,0.092
178,0.096
975,0.1015
376,0.105
878,0.0865
377,0.0925
308,0.0855
533,0.101
530,0.106
180,0.096
385,0.091
668,0.0925
182,0.1055
607,0.079
236,0.1025
491,0.1285
292,0.103
512,0.082
243,0.1355
290,0.116
193,0.107
446,0.0885
776,0.0685
202,0.098
911,0.1235
329,0.114
981,0.1045
68,0.0965
914,0.1075
736,0.1215
816,0.102
421,0.09
489,0.1095
162,0.119
760,0.0945
240,0.0895
45,0.097
186,0.0935
458,0.1305
136,0.0805
270,0.09
54,0.091
811,0.0965
994,0.0775
553,0.103
35,0.0745
596,0.0775
794,0.1105
516,0.085
770,0.109
210,0.0835
817,0.1095
855,0.0895
955,0.0905
645,0.0855
20,0.1185
889,0.114
490,0.093
609,0.1165
387,0.087
829,0.102
699,0.1225
258,0.104
390,0.0975
142,0.12
80,0.102
939,0.114
160,0.0995
409,0.1035
919,0.1
323,0.0985
872,0.092
753,0.1
982,0.0965
980,0.0995
808,0.0895
749,0.1055
337,0.0915
195,0.0885
471,0.108
947,0.1025
754,0.117
419,0.1115
331,0.1035
835,0.1035
818,0.095
685,0.1075
715,0.0815
603,0.0855
792,0.0955
10,0.085
936,0.1145
81,0.106
887,0.0855
139,0.1045
328,0.0845
713,0.104
625,0.109
940,0.1085
716,0.112
307,0.1135
25,0.1075
630,0.099
226,0.133
963,0.088
590,0.086
913,0.0795
493,0.107
297,0.0965
302,0.102
521,0.095
415,0.082
266,0.081
827,0.097
893,0.1085
726,0.089
42,0.099
971,0.091
438,0.092
558,0.1185
755,0.0875
865,0.092
320,0.093
370,0.1
731,0.108
725,0.1115
275,0.12
608,0.125
351,0.112
225,0.0845
99,0.098
924,0.0875
679,0.09
106,0.0875
946,0.0905
482,0.1275
831,0.0975
598,0.098
748,0.111
527,0.0895
825,0.1045
587,0.074
407,0.0975
466,0.0905
267,0.0915
684,0.123
26,0.1115
148,0.097
437,0.1045
850,0.0865
158,0.098
246,0.0725
815,0.127
720,0.092
989,0.1095
888,0.0785
682,0.104
343,0.0975
988,0.1185
257,0.1155
7,0.096
662,0.1145
435,0.1035
238,0.1105
953,0.108
840,0.1065
548,0.0815
899,0.0975
894,0.107
623,0.0985
653,0.0905
426,0.0925
117,0.092
422,0.122
474,0.088
824,0.095
986,0.1085
342,0.084
107,0.11
218,0.095
724,0.123
75,0.0905
873,0.0935
417,0.1045
567,0.1135
683,0.0945
868,0.107
991,0.116
56,0.1065
784,0.1235
525,0.099
901,0.104
96,0.115
43,0.108
465,0.081
157,0.1015
196,0.109
359,0.105
165,0.101
131,0.087
341,0.083
569,0.0915
778,0.085
283,0.0935
428,0.093
763,0.1035
595,0.112
819,0.1115
150,0.0835
439,0.108
294,0.0835
904,0.096
556,0.098
134,0.1125
453,0.0985
363,0.1205
741,0.0975
495,0.1055
293,0.1205
3,0.105
281,0.1025
217,0.074
95,0.0885
432,0.1125
216,0.105
604,0.1185
121,0.1025
191,0.0975
57,0.0935
701,0.105
192,0.097
189,0.1065
303,0.109
710,0.0985
619,0.113
467,0.12
616,0.0805
954,0.111
622,0.109
247,0.0815
220,0.092
646,0.082
18,0.0915
968,0.0905
248,0.11
675,0.094
853,0.11
335,0.1185
222,0.091
83,0.0945
282,0.103
373,0.094
84,0.1205
198,0.1105
401,0.104
789,0.117
883,0.107
822,0.0945
245,0.1155
579,0.093
227,0.1105
520,0.1005
643,0.0865
912,0.1215
153,0.0835
152,0.096
37,0.0925
144,0.108
580,0.095
478,0.094
644,0.0855
751,0.0925
473,0.0845
208,0.0855
951,0.091
826,0.097
63,0.091
871,0.0975
455,0.097
313,0.095
957,0.128
718,0.0985
74,0.116
416,0.078
908,0.1115
669,0.1125
400,0.084
76,0.088
15,0.0985
501,0.0885
876,0.101
727,0.081
340,0.0895
146,0.082
269,0.084
252,0.096
958,0.1185
694,0.0835
13,0.1145
279,0.134
459,0.089
174,0.0945
728,0.0875
687,0.1535
798,0.093
809,0.0955
907,0.1075
647,0.1135
49,0.0765
333,0.1205
23,0.101
405,0.101
742,0.0935
570,0.0875
470,0.1055
562,0.107
53,0.1005
642,0.099
404,0.088
656,0.104
33,0.1045
528,0.0835
640,0.0915
665,0.0885
36,0.089
599,0.096
477,0.1095
90,0.095
641,0.0865
112,0.1005
113,0.1095
584,0.084
730,0.1045
735,0.075
660,0.103
19,0.082
600,0.1045
115,0.0625
884,0.105
209,0.0885
166,0.128
60,0.0925
70,0.102
16,0.1085
796,0.0935
347,0.0965
336,0.0795
497,0.0625
346,0.1265
566,0.099
420,0.128
213,0.072
549,0.117
156,0.077
839,0.092
103,0.0895
128,0.1115
348,0.095
469,0.081
959,0.1085
541,0.112
711,0.102
447,0.1325
639,0.095
820,0.099
655,0.1045
581,0.081
93,0.0845
64,0.0845
934,0.103
301,0.0905
949,0.082
161,0.103
637,0.106
399,0.0965
22,0.086
55,0.092
554,0.0895
930,0.1255
179,0.086
663,0.111
34,0.091
89,0.098
312,0.113
418,0.1055
147,0.091
764,0.0915
551,0.1225
133,0.095
517,0.0905
379,0.098
932,0.0875
94,0.1055
575,0.0995
163,0.1115
496,0.0955
628,0.094
918,0.1015
654,0.1165
676,0.0935
175,0.0945
664,0.096
239,0.101
560,0.0755
108,0.0875
582,0.1025
38,0.088
546,0.116
372,0.0915
231,0.086
793,0.0985
686,0.0925
612,0.097
388,0.1125
1000,0.123
565,0.11
635,0.112
633,0.0945
380,0.13
214,0.0775
316,0.122
480,0.1145
29,0.1065
384,0.1365
555,0.122
32,0.102
24,0.088
510,0.0895
511,0.102
858,0.123
648,0.11
673,0.081
539,0.0965
132,0.0925
696,0.13
777,0.0885
14,0.082
578,0.0985
613,0.098
256,0.1135
997,0.1015
550,0.073
561,0.1085
280,0.0925
611,0.0925
843,0.1135
159,0.091
750,0.0975
756,0.09
145,0.072
629,0.081
752,0.0875
82,0.1055
667,0.125
970,0.092
536,0.095
476,0.0885
532,0.1075
910,0.106
499,0.0965
224,0.1045
601,0.1215
799,0.07
706,0.133
